constructorResultsId,constructorId,GP_year,GrandPrix_name,Circuit_name,points,GP_Id
1441,Red Bull,2013,United States Grand Prix,Circuit of the Americas,40,898
1442,Mercedes,2013,United States Grand Prix,Circuit of the Americas,14,898
1443,Ferrari,2013,United States Grand Prix,Circuit of the Americas,10,898
1444,McLaren,2013,United States Grand Prix,Circuit of the Americas,7,898
1445,Williams,2013,United States Grand Prix,Circuit of the Americas,4,898
1446,Red Bull,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,43,899
1447,Ferrari,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,21,899
1448,McLaren,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,20,899
1449,Mercedes,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,12,899
1450,Williams,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,0,899
1451,Mercedes,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,25,900
1452,Red Bull,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,0,900
1453,McLaren,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,33,900
1454,Ferrari,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,18,900
1455,Williams,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,10,900
1456,Mercedes,2014,Bahrain Grand Prix,Bahrain International Circuit,43,902
1457,Red Bull,2014,Bahrain Grand Prix,Bahrain International Circuit,20,902
1458,Williams,2014,Bahrain Grand Prix,Bahrain International Circuit,10,902
1459,Ferrari,2014,Bahrain Grand Prix,Bahrain International Circuit,3,902
1460,McLaren,2014,Bahrain Grand Prix,Bahrain International Circuit,0,902
1461,Red Bull,2018,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,25,1007
1462,Mercedes,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,43,904
1463,Red Bull,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,27,904
1464,Williams,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,904
1465,Ferrari,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14,904
1466,McLaren,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,904
1467,Mercedes,2014,Monaco Grand Prix,Circuit de Monaco,43,905
1468,Red Bull,2014,Monaco Grand Prix,Circuit de Monaco,15,905
1469,Ferrari,2014,Monaco Grand Prix,Circuit de Monaco,12,905
1470,McLaren,2014,Monaco Grand Prix,Circuit de Monaco,9,905
1471,Williams,2014,Monaco Grand Prix,Circuit de Monaco,6,905
1472,Red Bull,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,40,906
1473,Mercedes,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,18,906
1474,McLaren,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,14,906
1475,Ferrari,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,9,906
1476,Williams,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,6,906
1477,Mercedes,2014,Austrian Grand Prix,Red Bull Ring,43,907
1478,Williams,2014,Austrian Grand Prix,Red Bull Ring,27,907
1479,Ferrari,2014,Austrian Grand Prix,Red Bull Ring,11,907
1480,McLaren,2014,Austrian Grand Prix,Red Bull Ring,6,907
1481,Red Bull,2014,Austrian Grand Prix,Red Bull Ring,4,907
1482,Mercedes,2014,British Grand Prix,Silverstone Circuit,25,908
1483,Williams,2014,British Grand Prix,Silverstone Circuit,18,908
1484,Red Bull,2014,British Grand Prix,Silverstone Circuit,25,908
1485,McLaren,2014,British Grand Prix,Silverstone Circuit,18,908
1486,Ferrari,2014,British Grand Prix,Silverstone Circuit,8,908
1487,Red Bull,2014,Hungarian Grand Prix,Hungaroring,31,910
1488,Ferrari,2014,Hungarian Grand Prix,Hungaroring,26,910
1489,Mercedes,2014,Hungarian Grand Prix,Hungaroring,27,910
1490,Williams,2014,Hungarian Grand Prix,Hungaroring,14,910
1491,McLaren,2014,Hungarian Grand Prix,Hungaroring,1,910
1492,Red Bull,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,35,911
1493,Mercedes,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,911
1494,Williams,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,911
1495,Ferrari,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,911
1496,McLaren,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,8,911
1497,Mercedes,2014,Italian Grand Prix,Autodromo Nazionale di Monza,43,912
1498,Williams,2014,Italian Grand Prix,Autodromo Nazionale di Monza,27,912
1499,Red Bull,2014,Italian Grand Prix,Autodromo Nazionale di Monza,18,912
1500,McLaren,2014,Italian Grand Prix,Autodromo Nazionale di Monza,5,912
1501,Ferrari,2014,Italian Grand Prix,Autodromo Nazionale di Monza,2,912
1502,Mercedes,2014,Singapore Grand Prix,Marina Bay Street Circuit,25,913
1503,Red Bull,2014,Singapore Grand Prix,Marina Bay Street Circuit,33,913
1504,Ferrari,2014,Singapore Grand Prix,Marina Bay Street Circuit,16,913
1505,Williams,2014,Singapore Grand Prix,Marina Bay Street Circuit,10,913
1506,McLaren,2014,Singapore Grand Prix,Marina Bay Street Circuit,1,913
1507,Mercedes,2014,Japanese Grand Prix,Suzuka Circuit,43,914
1508,Red Bull,2014,Japanese Grand Prix,Suzuka Circuit,27,914
1509,McLaren,2014,Japanese Grand Prix,Suzuka Circuit,10,914
1510,Williams,2014,Japanese Grand Prix,Suzuka Circuit,14,914
1511,Ferrari,2014,Japanese Grand Prix,Suzuka Circuit,0,914
1512,Mercedes,2014,United States Grand Prix,Circuit of the Americas,43,916
1513,Red Bull,2014,United States Grand Prix,Circuit of the Americas,21,916
1514,Williams,2014,United States Grand Prix,Circuit of the Americas,22,916
1515,Ferrari,2014,United States Grand Prix,Circuit of the Americas,8,916
1516,McLaren,2014,United States Grand Prix,Circuit of the Americas,4,916
1517,Mercedes,2014,São Paulo Grand Prix,Autódromo José Carlos Pace,43,917
1518,Williams,2014,São Paulo Grand Prix,Autódromo José Carlos Pace,16,917
1519,McLaren,2014,São Paulo Grand Prix,Autódromo José Carlos Pace,14,917
1520,Red Bull,2014,São Paulo Grand Prix,Autódromo José Carlos Pace,10,917
1521,Ferrari,2014,São Paulo Grand Prix,Autódromo José Carlos Pace,14,917
1522,Mercedes,2014,Abu Dhabi Grand Prix,Yas Marina Circuit,50,918
1523,Williams,2014,Abu Dhabi Grand Prix,Yas Marina Circuit,66,918
1524,Red Bull,2014,Abu Dhabi Grand Prix,Yas Marina Circuit,32,918
1525,McLaren,2014,Abu Dhabi Grand Prix,Yas Marina Circuit,20,918
1526,Ferrari,2014,Abu Dhabi Grand Prix,Yas Marina Circuit,6,918
1527,Ferrari,2018,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,33,1007
1528,Mercedes,2015,Canadian Grand Prix,Circuit Gilles Villeneuve,43,926
1529,Ferrari,2015,Canadian Grand Prix,Circuit Gilles Villeneuve,15,926
1530,Williams,2015,Canadian Grand Prix,Circuit Gilles Villeneuve,12,926
1531,Red Bull,2015,Canadian Grand Prix,Circuit Gilles Villeneuve,8,926
1532,McLaren,2015,Canadian Grand Prix,Circuit Gilles Villeneuve,0,926
1533,Mercedes,2015,Spanish Grand Prix,Circuit de Barcelona-Catalunya,40,929
1534,Ferrari,2015,Spanish Grand Prix,Circuit de Barcelona-Catalunya,28,929
1535,Williams,2015,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13,929
1536,Red Bull,2015,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,929
1537,McLaren,2015,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,929
1538,Mercedes,2015,Monaco Grand Prix,Circuit de Monaco,43,930
1539,Ferrari,2015,Monaco Grand Prix,Circuit de Monaco,25,930
1540,Williams,2015,Monaco Grand Prix,Circuit de Monaco,20,930
1541,Red Bull,2015,Monaco Grand Prix,Circuit de Monaco,7,930
1542,McLaren,2015,Monaco Grand Prix,Circuit de Monaco,0,930
1543,Mercedes,2015,Australian Grand Prix,Albert Park Grand Prix Circuit,40,931
1544,Ferrari,2015,Australian Grand Prix,Albert Park Grand Prix Circuit,26,931
1545,Red Bull,2015,Australian Grand Prix,Albert Park Grand Prix Circuit,22,931
1546,McLaren,2015,Australian Grand Prix,Albert Park Grand Prix Circuit,4,931
1547,Williams,2015,Australian Grand Prix,Albert Park Grand Prix Circuit,0,931
1548,Mercedes,2015,Bahrain Grand Prix,Bahrain International Circuit,43,932
1549,Williams,2015,Bahrain Grand Prix,Bahrain International Circuit,23,932
1550,Ferrari,2015,Bahrain Grand Prix,Bahrain International Circuit,22,932
1551,Red Bull,2015,Bahrain Grand Prix,Bahrain International Circuit,2,932
1552,McLaren,2015,Bahrain Grand Prix,Bahrain International Circuit,0,932
1553,Mercedes,2015,Austrian Grand Prix,Red Bull Ring,43,933
1554,Williams,2015,Austrian Grand Prix,Red Bull Ring,25,933
1555,Ferrari,2015,Austrian Grand Prix,Red Bull Ring,12,933
1556,Red Bull,2015,Austrian Grand Prix,Red Bull Ring,1,933
1557,McLaren,2015,Austrian Grand Prix,Red Bull Ring,0,933
1558,Mercedes,2015,British Grand Prix,Silverstone Circuit,43,934
1559,Ferrari,2015,British Grand Prix,Silverstone Circuit,19,934
1560,Williams,2015,British Grand Prix,Silverstone Circuit,22,934
1561,Red Bull,2015,British Grand Prix,Silverstone Circuit,8,934
1562,McLaren,2015,British Grand Prix,Silverstone Circuit,1,934
1563,Ferrari,2015,Hungarian Grand Prix,Hungaroring,25,936
1564,Red Bull,2015,Hungarian Grand Prix,Hungaroring,33,936
1565,McLaren,2015,Hungarian Grand Prix,Hungaroring,12,936
1566,Mercedes,2015,Hungarian Grand Prix,Hungaroring,12,936
